Geneid	RNA_1196Y_1	RNA_1196Y_2	RNA_1199Y_1	RNA_1199Y_2	1196Y_1	1196Y_2	1199Y_1	1199Y_2
Os04g0490900	1	0	0	0	0	0	0	0
Os04g0491100	15	22	14	14	0	2	0	0
Os04g0491200	64	53	39	68	0	0	0	0
Os04g0491350	58	37	43	61	34	0	23	0
Os04g0491500	92	136	33	71	0	57	30	0
Os04g0491700	481	446	559	641	38	73	241	184
Os04g0492100	715	700	413	573	170	379	466	215
Os04g0492300	1151	1305	974	842	266	272	601	388
Os04g0492400	1630	1734	945	1161	387	761	1774	742
Os04g0492500	692	815	819	743	50	75	227	67
Os04g0492600	1444	1663	1704	1469	88	100	187	105
Os04g0492800	62	70	86	180	0	28	5	34
Os04g0492900	249	304	190	181	13	21	50	40
Os04g0493000	13043	16564	16233	6720	3140	3576	6227	3623
Os04g0493100	2081	1413	79	96	198	435	134	92
Os04g0493300	172	126	177	173	33	48	40	33
Os04g0493400	17	6	3	28	24	5	0	0
Os04g0493600	0	0	0	0	0	0	0	0
Os04g0494100	15	4	5	52	6	0	0	0
Os04g0494300	414	311	273	315	10	2	14	20
Os04g0494400	1050	1183	973	951	0	24	6	1
Os04g0494600	0	0	0	0	0	0	0	1
Os04g0494800	0	0	0	0	0	0	0	0
Os04g0494900	0	0	0	0	0	1	6	53
Os04g0494950	0	0	0	0	0	2	0	0
Os04g0495000	0	0	0	0	0	0	0	0
Os04g0495075	0	0	0	0	0	0	0	0
Os04g0495225	0	0	0	0	0	2	2	0
Os04g0495300	114	108	112	105	0	0	0	0
Os04g0495400	24	13	18	43	0	0	20	65
Os04g0495500	8	36	4	0	0	0	0	2
Os04g0495700	202	221	186	181	0	24	77	0
Os04g0495800	508	688	430	390	129	49	272	92
Os04g0495900	6	15	31	25	3	0	14	0
Os04g0496000	282	403	340	346	60	81	127	173
Os04g0496150	73	106	89	114	39	0	39	52
Os04g0496300	0	1	3	10	7	0	0	0
Os04g0496400	611	628	501	517	255	177	143	239
Os04g0496600	560	613	505	596	45	0	69	14
Os04g0496700	69	61	123	123	0	0	0	0
Os04g0496800	639	716	503	609	285	251	500	470
Os04g0497000	315	229	98	496	74	1004	1541	1888
Os04g0497200	67	70	18	5	27	2	0	3
Os04g0497300	4	2	2	1	0	0	0	0
Os04g0497350	93	96	84	79	3	16	28	30
Os04g0497400	238	278	348	335	122	110	248	91
Os04g0497600	565	666	690	779	237	249	362	414
Os04g0497700	2703	1737	4661	4292	457	339	1451	747
Os04g0497900	490	705	852	666	443	308	204	499
Os04g0498000	5	7	9	4	0	30	2	0
Os04g0498101	0	0	0	0	0	0	0	0
Os04g0498200	275	292	235	226	108	151	254	115
Os04g0498400	134	204	214	230	0	0	0	0
Os04g0498600	212	316	372	279	26	89	212	215
Os04g0498650	0	0	0	0	0	0	0	0
Os04g0498700	0	0	0	0	0	0	0	0
Os04g0498725	0	0	0	0	0	0	0	0
Os04g0498800	335	294	259	199	0	14	28	0
Os04g0498900	0	0	1	0	0	0	0	0
Os04g0499100	4	0	0	0	3	0	0	0
Os04g0499200	133	112	118	84	51	69	100	24
Os04g0499300	0	1	0	0	0	0	0	0
Os04g0499500	0	0	0	0	0	0	0	0
Os04g0499800	402	368	279	254	20	0	16	0
Os04g0500200	144	148	142	155	0	0	0	0
Os04g0500300	0	0	0	0	0	0	0	0
Os04g0500400	0	0	0	0	0	0	0	0
Os04g0500600	0	0	0	0	0	0	0	0
Os04g0500700	481	455	411	593	173	90	152	100
Os04g0500900	15	19	11	13	0	0	0	0
Os04g0501000	1566	2219	2126	1537	466	682	1056	703
Os04g0501100	99	81	121	157	22	8	10	46
Os04g0501200	151	150	64	123	15	3	50	0
Os04g0501500	85	88	78	91	46	14	47	63
Os04g0501600	2711	2804	2481	2380	918	1056	1651	1083
Os04g0501700	259	259	202	287	83	158	112	45
Os04g0501800	319	289	246	240	0	4	14	0
ENSRNA049448021	0	0	0	0	2	0	0	0
Os04g0502100	0	0	0	0	2	10	0	2
Os04g0502200	850	936	463	502	841	842	679	503
Os04g0502300	510	676	612	653	47	31	43	74
Os04g0502800	511	776	499	554	143	94	153	173
Os04g0502900	1488	1221	1294	1345	293	549	764	384
Os04g0503100	102	128	97	61	0	1	0	0
Os04g0503200	66	74	49	56	0	9	0	0
Os04g0503500	3	7	10	5	25	17	0	35
Os04g0503550	0	0	0	0	0	0	0	0
Os04g0503600	338	304	224	247	49	133	219	145
Os04g0503700	244	239	198	233	11	23	0	100
Os04g0503800	104	81	91	82	0	27	29	4
Os04g0504000	1234	1854	1530	1800	623	547	1342	928
Os04g0504200	0	0	0	1	0	0	0	0
Os04g0504500	0	0	0	0	2	0	2	0
Os04g0504600	643	884	393	323	177	274	308	199
Os04g0504700	1305	1170	911	1055	151	368	252	114
Os04g0504800	831	1075	577	498	174	306	200	486
Os04g0504901	0	0	0	0	0	0	0	0
Os04g0505000	0	0	0	0	0	0	0	0
Os04g0505066	0	0	0	0	0	0	0	0
Os04g0505200	61	30	5	24	54	22	59	140
Os04g0505400	0	0	0	0	0	0	0	0
Os04g0505500	5	1	1	0	0	0	0	0
Os04g0505700	278	259	200	287	55	63	102	75
Os04g0506000	69	55	31	44	0	0	10	8
Os04g0506100	12	22	14	21	23	0	25	68
Os04g0506300	0	0	0	0	0	5	2	6
Os04g0506500	0	0	0	0	0	0	0	0
Os04g0506700	0	0	0	0	0	0	26	0
Os04g0506800	2	1	1	2	0	0	59	0
Os04g0506900	172	148	73	74	24	13	125	156
Os04g0507000	2010	2692	2211	1672	383	458	647	396
Os04g0507016	0	0	0	0	0	0	0	0
Os04g0507032	0	0	0	0	0	0	0	0
Os04g0507100	423	676	311	241	61	40	16	32
Os04g0507400	0	0	1	0	0	0	0	0
Os04g0507450	0	0	0	0	0	0	0	0
Os04g0507500	1989	1910	693	990	519	971	775	524
Os04g0507700	5	10	0	0	0	0	4	0
Os04g0507800	324	327	438	485	66	37	73	53
Os04g0507900	65	65	105	95	8	18	106	37
Os04g0507950	0	2	0	0	0	0	0	0
Os04g0508000	0	1	0	0	2	0	0	2
Os04g0508050	0	0	0	0	0	0	0	0
Os04g0508100	317	359	340	297	192	182	379	321
ENSRNA049473620	0	0	0	0	0	0	0	0
ENSRNA049473596	0	0	0	0	0	0	0	0
ENSRNA049473610	0	0	0	0	0	0	0	0
ENSRNA049473627	0	0	0	0	0	0	0	0
Os04g0508150	0	2	0	0	0	0	0	0
Os04g0508200	1206	1443	580	555	298	494	273	377
Os04g0508300	1654	2538	1462	1166	2996	3658	4377	2934
Os04g0508400	2	0	0	0	0	0	0	0
Os04g0508500	1	5	3	7	0	0	0	0
Os04g0508600	0	0	0	0	0	0	0	2
Os04g0508751	0	0	0	0	0	0	0	0
Os04g0508800	178	203	284	238	64	86	104	165
Os04g0508900	185	146	163	165	10	48	19	0
Os04g0509000	9	8	9	13	26	8	0	2
Os04g0509100	780	1174	891	642	311	345	481	475
Os04g0509200	342	290	168	224	30	139	110	16
Os04g0509300	1157	1453	740	712	353	474	358	314
Os04g0509400	96	108	92	128	0	0	12	0
Os04g0509500	0	0	0	1	0	0	0	0
Os04g0509600	58	79	60	64	37	4	0	0
Os04g0509800	156	141	134	152	0	0	0	0
Os04g0510000	0	0	0	0	0	0	0	0
Os04g0510200	377	419	205	318	39	95	48	92
Os04g0510300	271	207	122	196	68	42	39	75
Os04g0510400	486	568	442	368	307	289	684	351
Os04g0510500	279	233	240	332	32	10	27	36
Os04g0510600	247	188	179	238	92	97	115	89
Os04g0510700	92	104	64	82	12	17	53	2
Os04g0510900	0	0	0	0	0	0	0	15
Os04g0511200	2	7	2	0	13	0	0	0
Os04g0511400	2	0	3	4	0	0	2	0
Os04g0511500	0	0	0	0	0	0	0	0
ENSRNA049448047	0	0	0	0	0	0	0	0
Os04g0511600	1739	1673	1240	1585	194	355	382	444
Os04g0511700	5	9	2	9	12	0	0	1
Os04g0512200	0	0	0	0	0	0	0	0
Os04g0512250	0	0	0	0	0	0	0	0
Os04g0512300	0	1	0	2	16	0	0	0
Os04g0512400	34	52	27	48	0	1	8	0
Os04g0512500	93	52	32	43	0	0	11	14
Os04g0512900	82	77	85	63	22	31	8	21
Os04g0513000	667	753	538	447	0	0	34	0
Os04g0513100	17	8	17	33	0	49	0	80
Os04g0513200	0	0	0	0	0	0	0	0
Os04g0513301	0	0	0	0	0	0	0	0
Os04g0513400	352	233	161	201	225	236	118	33
Os04g0513550	0	0	0	0	0	0	0	0
Os04g0513700	0	0	0	0	0	0	0	0
Os04g0513800	0	0	0	0	0	0	0	0
Os04g0513900	1	0	0	0	0	0	0	0
Os04g0514150	14	40	6	24	0	0	0	0
Os04g0514400	3086	3632	2379	1819	2535	3767	1845	1686
Os04g0514500	232	299	214	146	59	52	93	53
Os04g0514600	61	144	46	55	0	0	62	3
Os04g0514800	20	22	10	6	27	30	0	10
Os04g0514900	0	0	0	0	0	0	0	0
Os04g0515300	14	26	28	29	5	0	0	11
Os04g0515350	0	0	0	0	0	0	0	0
Os04g0515400	214	175	186	214	80	55	83	69
ENSRNA049448308	0	0	0	0	0	0	2	0
Os04g0515900	3	0	4	6	0	0	0	0
Os04g0516200	0	0	0	0	0	0	0	0
Os04g0516300	24	21	17	32	0	0	0	0
Os04g0516550	0	0	0	0	0	0	0	0
Os04g0516600	6	4	4	2	0	0	0	0
Os04g0516701	0	0	0	0	0	0	0	0
Os04g0516800	0	0	0	0	0	0	0	0
Os04g0516900	0	0	0	0	0	0	0	0
Os04g0517000	1	7	1	0	0	0	0	0
Os04g0517100	3	3	3	20	0	131	83	181
Os04g0517300	556	571	633	534	51	75	70	33
Os04g0517350	254	271	197	249	88	121	237	163
Os04g0517400	21	30	22	27	0	0	0	0
Os04g0517500	2427	1259	1112	1268	1044	2203	986	1760
Os04g0517600	0	0	0	0	0	0	0	1
Os04g0517700	0	0	0	0	0	0	0	0
Os04g0517900	0	0	0	0	0	0	0	0
Os04g0518000	305	369	291	191	257	197	259	162
Os04g0518100	299	481	278	213	77	2	19	30
Os04g0518200	1094	1181	971	942	34	0	36	0
Os04g0518400	206	1352	11	15	303	227	38	0
Os04g0518600	15	32	9	18	10	0	0	0
Os04g0518650	137	114	73	96	0	0	26	0
Os04g0518800	75	45	39	42	16	5	0	21
Os04g0519100	0	0	0	0	0	0	0	0
Os04g0519200	0	0	0	0	0	0	0	0
Os04g0519700	77	33	27	56	3	11	42	0
Os04g0519900	0	0	0	0	0	0	0	0
Os04g0519912	240	225	158	148	63	272	157	114
Os04g0519925	4	1	0	0	0	0	0	0
Os04g0519975	0	0	0	0	2	0	0	0
Os04g0520000	381	402	344	382	149	165	190	138
Os04g0520700	152	68	150	201	67	23	80	37
Os04g0520800	0	0	0	0	2	0	0	0
Os04g0520900	297	326	244	227	33	42	32	56
Os04g0521001	0	0	0	0	0	0	0	0
Os04g0521100	0	0	0	0	0	0	0	0
Os04g0521300	40	33	35	38	4	15	0	50
Os04g0521600	0	2	0	0	0	2	0	0
Os04g0521700	23	25	19	13	2	2	0	0
Os04g0521800	538	652	438	397	343	229	333	224
Os04g0521900	8	11	5	3	0	0	0	0
Os04g0522100	0	0	0	0	0	0	0	0
Os04g0522500	2	41	0	1	0	0	12	1
Os04g0522625	0	0	0	0	0	0	0	0
Os04g0522800	199	325	220	197	112	183	216	180
Os04g0523000	192	178	194	242	60	9	59	11
Os04g0523100	99	85	78	62	0	0	20	8
Os04g0523200	6	5	3	4	0	0	0	0
Os04g0523350	0	0	0	0	0	0	0	0
Os04g0523500	0	0	1	0	0	0	10	0
Os04g0523600	0	4	0	0	3	0	0	0
Os04g0523650	0	0	0	0	0	0	0	0
Os04g0523812	18	42	7	0	11	1	60	97
Os04g0524136	4	0	0	0	0	0	0	0
Os04g0524300	0	1	0	0	0	0	0	1
Os04g0524400	170	227	146	144	62	0	99	12
Os04g0524500	785	692	596	630	338	158	624	458
Os04g0524600	122	122	138	127	63	66	94	88
Os04g0524700	0	0	0	2	0	0	0	0
Os04g0524800	0	7	0	0	0	0	2	0
Os04g0524900	5	0	0	3	0	0	0	0
Os04g0524950	0	0	0	0	0	0	0	0
Os04g0525000	2266	2351	1900	1979	392	338	600	325
Os04g0525100	17	24	43	42	0	10	32	10
Os04g0525200	14	21	23	17	0	0	0	0
Os04g0525600	439	410	343	375	266	112	186	203
Os04g0525700	0	6	0	0	26	36	43	21
Os04g0525800	0	0	0	0	0	0	0	0
Os04g0525850	0	0	0	0	0	0	0	0
Os04g0525900	2752	2848	2585	2922	417	439	809	486
Os04g0526000	0	0	0	0	0	0	0	0
Os04g0526200	0	0	0	0	0	0	0	2
Os04g0526300	2	6	2	1	12	0	0	24
Os04g0526600	0	0	0	0	0	0	0	0
Os04g0526800	34	12	4	42	14	0	2	0
Os04g0527000	25	4	5	42	17	3	0	92
ENSRNA049448293	0	0	0	0	12	0	0	0
Os04g0527400	1393	1073	626	447	427	455	673	487
Os04g0527500	130	143	87	86	17	13	16	48
Os04g0527700	88	99	39	49	4	2	16	0
Os04g0527800	753	991	754	588	327	428	441	105
Os04g0527900	5	8	1	4	0	0	0	0
Os04g0528000	0	0	0	0	0	0	0	0
Os04g0528100	880	947	832	717	28	105	110	51
Os04g0528200	7	12	3	4	0	0	0	0
Os04g0528300	164	184	199	163	59	76	28	22
Os04g0528400	88	133	70	56	88	110	151	94
Os04g0528600	0	0	0	0	0	0	0	0
Os04g0528651	0	0	0	0	0	0	0	0
Os04g0528800	95	153	113	98	16	32	10	0
Os04g0529100	24	33	8	12	15	0	19	0
Os04g0529300	31	29	27	33	0	0	0	0
Os04g0529400	241	183	143	184	75	119	6	60
Os04g0529500	224	283	136	197	13	24	40	57
Os04g0529600	3	3	1	9	0	0	0	0
Os04g0529700	0	2	0	0	0	0	0	0
Os04g0529800	75	115	65	93	45	8	18	0
Os04g0530000	72	113	53	52	10	56	33	20
Os04g0530050	0	0	0	0	0	0	0	0
Os04g0530100	4	2	0	0	0	0	28	0
Os04g0530200	440	373	344	404	160	274	287	118
Os04g0530300	336	333	309	315	121	63	183	94
Os04g0530400	126	113	90	143	0	0	38	18
Os04g0530500	513	464	526	544	82	228	101	103
Os04g0530600	51	47	30	50	65	92	39	43
Os04g0530700	394	433	247	321	41	81	28	124
Os04g0530801	0	0	0	0	0	0	0	0
Os04g0530900	46	49	8	33	0	0	0	0
Os04g0531100	27	22	8	27	0	0	30	11
Os04g0531200	0	0	0	0	0	0	0	0
Os04g0531300	246	319	224	218	44	57	146	45
Os04g0531400	323	353	304	347	419	467	389	374
Os04g0531500	2	0	0	0	0	0	0	0
Os04g0531600	0	0	0	0	0	0	0	0
Os04g0531700	328	418	328	371	90	104	155	281
Os04g0531750	967	912	1195	322	50	6	277	94
Os04g0531800	18	46	35	45	0	0	0	1
Os04g0531900	196	325	217	223	77	127	219	249
Os04g0532100	0	0	1	6	1	0	2	0
Os04g0532200	1	6	9	4	0	0	0	0
Os04g0532400	268	322	445	271	162	20	177	89
Os04g0532500	0	0	0	0	2	0	0	0
Os04g0532700	1	5	4	1	0	0	0	0
Os04g0532800	0	0	0	1	0	0	0	0
Os04g0533000	771	881	630	750	297	192	484	312
Os04g0533200	0	0	0	0	0	0	0	0
Os04g0533250	0	0	0	0	0	0	32	0
Os04g0533300	15157	12870	17724	16433	3224	3858	5465	4684
Os04g0533500	1097	1472	838	601	697	639	518	386
Os04g0533602	4	9	1	0	0	0	0	0
Os04g0533700	0	0	0	0	0	0	0	0
Os04g0533800	2	3	4	1	0	0	0	0
Os04g0533900	4	8	2	8	0	0	0	28
Os04g0534000	1832	1955	1358	1638	81	118	176	29
Os04g0534100	109	136	107	134	19	0	0	19
Os04g0534166	26	21	23	45	0	0	0	0
Os04g0534200	65	72	43	120	51	20	13	45
Os04g0534300	285	346	299	235	36	57	44	106
Os04g0534400	243	228	128	168	39	34	55	49
Os04g0534500	801	951	660	596	173	265	255	203
Os04g0534600	1188	1248	1106	1108	202	179	202	43
Os04g0534801	2	2	2	2	0	0	0	0
Os04g0535000	224	255	187	181	15	8	2	20
Os04g0535200	21	31	11	27	25	0	0	13
Os04g0535400	115	118	105	73	0	0	39	0
Os04g0535501	1	0	2	1	0	0	0	0
Os04g0535600	47	47	57	59	106	54	187	62
Os04g0536300	0	0	0	0	0	0	5	2
Os04g0536500	0	0	0	0	0	0	6	0
Os04g0537100	199	289	171	164	15	38	94	23
Os04g0537800	197	137	187	242	59	30	77	26
Os04g0537900	597	532	382	480	326	437	245	265
Os04g0538000	23	54	14	11	6	102	18	14
Os04g0538100	89	145	75	62	0	0	0	0
Os04g0538166	1957	3012	1714	1894	1885	1246	1903	858
Os04g0538300	0	0	0	0	0	0	0	0
Os04g0538400	16	15	4	4	16	38	14	33
Os04g0538700	1178	1237	1103	1125	48	206	139	69
Os04g0538750	70	93	42	48	0	0	0	0
Os04g0538800	13	14	11	8	0	2	0	0
Os04g0538850	0	0	0	0	0	0	0	0
Os04g0538900	0	0	0	0	0	0	0	0
Os04g0539000	1190	1353	1695	1388	297	449	611	290
Os04g0539100	200	311	142	144	0	120	61	22
Os04g0539300	0	0	0	0	0	0	0	0
Os04g0539500	121	159	164	138	0	0	0	0
Os04g0539601	0	0	0	0	0	0	0	0
Os04g0539701	0	0	2	3	0	0	0	0
Os04g0539800	577	671	452	516	128	163	320	234
Os04g0540200	153	160	245	262	5	37	74	42
Os04g0540300	2	0	0	0	0	0	0	0
Os04g0540401	0	0	0	0	0	0	0	0
Os04g0540500	917	567	489	619	0	36	26	7
Os04g0540600	0	0	0	0	0	0	0	0
Os04g0540750	0	0	0	0	0	0	0	0
Os04g0540900	7	12	19	20	0	14	16	63
Os04g0541100	28	8	9	52	3	0	2	0
Os04g0541234	0	0	0	0	0	0	0	0
Os04g0541500	376	352	159	255	268	158	358	238
Os04g0541700	105	88	36	17	28	36	0	0
Os04g0541900	10	10	9	15	0	0	0	0
Os04g0542000	427	467	331	382	26	2	47	52
Os04g0542100	0	0	0	0	0	0	0	0
Os04g0542200	1641	2108	1037	773	409	293	300	164
Os04g0542302	0	3	1	1	0	0	0	0
Os04g0542800	2000	2659	1856	1208	947	578	886	596
Os04g0542900	723	659	404	427	176	334	273	281
Os04g0543000	1	0	0	1	0	2	8	16
Os04g0543033	0	0	0	0	0	0	0	0
Os04g0543100	0	1	0	0	4	0	0	0
Os04g0543200	1677	1987	1526	1562	991	889	883	880
Os04g0543500	271	223	125	294	25	26	14	0
Os04g0543600	0	3	0	0	0	0	0	0
Os04g0543650	0	0	0	0	0	0	0	0
Os04g0543700	55	68	35	35	0	0	209	0
Os04g0543900	132	151	125	154	80	168	136	205
ENSRNA049473653	23	24	20	43	22	64	0	13
ENSRNA049473641	9	6	26	20	0	0	21	0
ENSRNA049473661	33	72	50	38	0	0	0	0
Os04g0544000	57	85	52	49	0	0	14	1
Os04g0544100	276	295	271	434	89	194	198	144
Os04g0544200	4	5	4	2	0	0	4	0
Os04g0544400	3368	3849	4016	3246	1628	1637	2092	1291
Os04g0544500	2	0	1	0	0	0	0	0
Os04g0544700	0	0	0	0	0	0	0	0
Os04g0544900	292	347	231	232	119	101	40	59
Os04g0545000	1	2	4	4	0	0	0	0
Os04g0545100	51	30	26	35	0	0	2	17
Os04g0545200	1449	1371	1411	1135	596	846	1011	655
Os04g0545250	0	0	0	0	0	0	0	0
Os04g0545300	0	0	0	0	0	0	0	0
Os04g0545400	0	0	0	0	0	0	0	0
Os04g0545600	0	0	0	0	0	0	0	0
Os04g0545700	0	0	0	0	0	0	0	0
Os04g0546100	64	123	77	132	43	0	20	0
Os04g0546300	395	448	402	466	272	112	120	126
Os04g0546400	201	221	173	287	62	52	118	12
Os04g0546500	0	0	0	0	0	0	2	4
Os04g0546800	351	299	1540	2444	11	106	384	264
Os04g0546900	2	1	5	3	0	0	0	0
Os04g0547600	0	0	0	0	6	0	0	0
Os04g0547800	6	13	3	6	0	0	0	0
Os04g0547900	2998	2189	2394	2319	1439	1763	1866	1720
Os04g0548000	172	245	193	189	53	46	153	33
Os04g0548100	30	73	47	48	83	56	177	232
Os04g0548300	418	584	475	374	162	214	160	152
Os04g0548400	41	24	18	19	31	17	4	0
Os04g0548500	0	0	0	0	0	0	0	0
Os04g0548700	238	195	71	115	41	0	0	20
Os04g0549300	41	49	29	39	0	0	0	0
Os04g0549350	0	0	0	0	0	0	0	0
Os04g0549400	67	39	30	45	0	0	0	0
Os04g0549600	4264	3781	5799	9433	465	1083	2081	453
Os04g0549700	12	3	2	3	0	0	0	0
Os04g0549800	0	0	0	0	0	0	0	0
Os04g0550200	12	54	7	67	42	157	122	30
Os04g0550300	0	0	0	0	0	0	0	0
Os04g0550400	2060	2191	2036	1869	227	560	687	547
Os04g0550500	500	553	435	503	277	139	170	192
Os04g0550600	8	10	0	7	0	0	0	33
Os04g0550700	422	449	353	402	193	274	430	304
Os04g0550800	0	0	0	0	18	0	0	17
Os04g0550833	0	0	0	0	0	0	0	0
Os04g0550866	0	0	0	0	0	0	0	0
Os04g0550900	0	0	0	0	0	0	0	0
Os04g0551200	2	0	0	5	0	0	0	8
Os04g0551300	676	690	480	477	30	43	27	22
Os04g0551500	0	0	0	1	0	0	0	0
Os04g0551550	0	0	0	0	0	0	0	0
Os04g0551600	2	2	0	2	0	0	0	0
Os04g0551700	2820	2546	2043	1943	40	1	193	42
Os04g0551800	1186	1437	1085	916	507	495	513	390
Os04g0552000	0	0	0	0	0	0	0	0
Os04g0552066	0	0	0	0	0	0	0	0
Os04g0552200	0	0	0	0	5	28	12	7
Os04g0552250	0	0	0	0	0	0	0	0
Os04g0552300	0	0	0	1	0	0	0	25
Os04g0552400	0	0	0	0	0	0	0	0
Os04g0552700	0	0	1	0	0	0	12	0
Os04g0553000	338	398	212	224	91	97	114	99
Os04g0553050	0	0	0	0	0	0	0	0
Os04g0553300	36	22	8	41	0	0	0	0
Os04g0553401	6	4	4	1	0	0	0	0
Os04g0553500	0	0	0	0	0	2	0	2
Os04g0553650	0	0	0	0	0	0	0	0
Os04g0553800	1028	885	1224	1927	455	543	997	669
Os04g0554000	0	2	12	10	0	0	0	0
Os04g0554200	5	1	2	56	0	0	20	0
Os04g0554300	0	0	0	0	0	0	0	0
Os04g0554500	0	0	0	0	0	0	0	2
Os04g0554600	0	1	0	0	0	0	0	0
Os04g0554800	0	0	0	13	0	0	0	0
Os04g0554900	0	0	0	0	0	0	0	0
Os04g0555000	33	45	38	44	79	2	36	0
Os04g0555151	0	0	0	0	0	0	0	0
Os04g0555300	107	198	251	372	138	65	271	120
Os04g0555400	758	968	766	727	234	441	634	344
Os04g0555500	425	558	251	355	113	121	349	217
Os04g0555600	552	713	324	368	219	366	286	387
Os04g0555700	0	0	0	0	0	0	6	0
Os04g0555800	82	133	139	126	4	19	41	19
Os04g0555900	384	418	314	322	54	2	104	8
Os04g0556000	2	15	5	18	13	60	12	56
Os04g0556100	2	1	2	3	0	0	0	0
Os04g0556300	301	605	167	140	87	111	62	122
Os04g0556350	0	0	0	0	0	0	0	0
Os04g0556400	2	9	0	0	0	0	12	18
Os04g0556500	32	79	41	38	0	0	30	0
Os04g0556600	5	13	17	20	0	0	14	0
Os04g0556550	0	0	0	0	0	0	0	0
Os04g0556900	12	14	10	20	0	0	16	0
Os04g0557000	1614	1697	1618	1765	808	622	807	515
Os04g0557200	0	1	0	0	4	19	0	22
Os04g0557500	3	6	1	1	6	2	0	4
Os04g0557800	0	0	0	0	0	2	4	0
Os04g0558200	12	18	4	9	0	0	0	0
Os04g0558400	1068	1128	917	970	227	234	432	191
Os04g0558500	126	121	200	235	10	6	8	12
Os04g0558700	425	299	116	198	5	42	48	82
Os04g0558900	20	19	11	11	0	0	6	0
Os04g0559000	0	0	0	0	0	0	0	2
Os04g0559100	10	4	11	19	0	0	26	0
Os04g0559200	219	338	203	286	88	40	129	88
Os04g0559400	560	441	640	844	128	260	282	256
Os04g0559550	17	20	11	19	23	0	22	4
Os04g0559700	517	672	532	804	0	0	12	0
Os04g0559750	0	0	0	0	0	0	0	0
Os04g0559800	1187	1331	1161	1208	221	279	556	401
Os04g0560100	0	0	0	0	21	0	0	0
Os04g0560200	213	250	127	211	19	24	0	0
Os04g0560300	394	487	331	341	210	174	195	198
Os04g0560400	67	66	45	43	41	45	129	124
Os04g0560500	655	1154	648	414	522	338	311	339
Os04g0560600	57	60	15	22	5	26	24	24
Os04g0560700	184	295	147	221	98	33	61	55
Os04g0561000	4	9	4	4	0	0	0	0
Os04g0561200	0	0	0	4	0	0	0	0
Os04g0561500	3539	1070	2625	523	2351	2211	1755	661
Os04g0561550	1	0	0	0	0	0	0	0
Os04g0561600	127	139	134	105	24	0	0	0
Os04g0561700	114	155	125	165	104	170	62	81
Os04g0561800	0	0	0	0	0	0	0	0
Os04g0561900	0	0	0	0	0	0	0	0
Os04g0561950	0	0	0	0	0	0	0	0
Os04g0562000	749	650	736	901	12	31	41	49
Os04g0562100	117	268	133	104	131	33	145	20
Os04g0562500	0	0	0	0	0	0	0	0
Os04g0562650	0	0	0	0	0	0	0	0
Os04g0562800	1	0	2	6	0	0	0	0
Os04g0563000	3	3	0	4	0	0	0	0
Os04g0563050	1	0	1	1	0	0	0	0
Os04g0563100	372	394	295	372	123	50	122	120
Os04g0563300	95	105	135	96	20	0	0	41
Os04g0563350	0	1	1	2	0	0	0	0
Os04g0563401	0	0	0	0	0	0	0	0
Os04g0563700	0	1	4	6	11	1	0	3
Os04g0563801	979	1271	942	679	482	467	813	561
Os04g0563900	0	0	0	0	0	0	0	0
Os04g0563950	0	0	0	0	0	0	0	0
Os04g0564000	0	0	0	0	2	0	2	0
Os04g0564300	338	248	168	248	1	0	0	0
Os04g0564500	41	46	19	28	7	0	0	16
Os04g0564600	4189	5014	4205	4235	2797	2859	3003	3665
Os04g0564700	389	433	363	582	157	229	309	492
Os04g0565200	6	22	16	15	0	0	0	33
Os04g0565400	343	444	603	649	180	299	690	303
Os04g0565450	0	0	4	0	0	0	0	0
Os04g0565500	131	189	171	446	88	167	399	142
Os04g0565750	335	244	374	447	9	56	165	64
Os04g0565900	4	6	17	11	0	16	0	0
Os04g0566000	160	172	174	143	0	0	53	0
Os04g0566100	345	423	391	394	132	116	241	72
Os04g0566300	0	0	0	0	0	0	0	0
Os04g0566400	2097	2056	2261	2490	560	719	1207	923
Os04g0566450	0	0	0	0	0	0	0	0
Os04g0566500	957	803	646	787	295	462	448	462
Os04g0566550	0	0	0	0	0	0	0	0
Os04g0566600	37	66	36	37	68	33	84	87
Os04g0566700	0	4	0	0	0	0	0	0
Os04g0566750	0	0	0	0	0	0	0	0
Os04g0566800	199	238	115	154	0	16	30	28
Os04g0566900	242	242	153	122	41	84	59	101
Os04g0567200	0	0	0	0	0	2	0	1
Os04g0567350	0	0	0	0	0	0	0	0
Os04g0567700	312	334	180	222	168	103	38	149
Os04g0567800	150	166	155	142	35	66	52	25
Os04g0568300	16	12	10	9	0	1	0	0
Os04g0568400	0	0	0	0	0	0	0	0
Os04g0568500	0	0	0	0	0	0	0	0
Os04g0568600	90	131	96	82	0	23	0	12
Os04g0568700	49	22	4	5	4	20	47	0
Os04g0568751	0	0	0	0	0	0	0	0
Os04g0568800	166	193	135	186	82	48	125	67
Os04g0568850	88	95	71	86	0	0	0	36
Os04g0568900	461	624	453	552	220	284	598	341
Os04g0568950	74	44	78	34	0	0	10	0
Os04g0569000	87	157	45	54	182	142	195	40
Os04g0569100	14	94	14	10	47	14	41	18
Os04g0569300	16	15	49	88	0	4	39	0
Os04g0569400	0	0	0	0	0	0	0	0
Os04g0569500	0	0	0	0	0	0	0	0
Os04g0569900	113	163	51	33	24	8	47	28
Os04g0570000	0	0	0	0	2	2	2	1
Os04g0570125	0	0	0	0	0	0	0	0
